gameId,playId,ballCarrierId,ballCarrierDisplayName,playDescription,quarter,down,yardsToGo,possessionTeam,defensiveTeam,yardlineSide,yardlineNumber,gameClock,preSnapHomeScore,preSnapVisitorScore,passResult,passLength,penaltyYards,prePenaltyPlayResult,playResult,playNullifiedByPenalty,absoluteYardlineNumber,offenseFormation,defendersInTheBox,passProbability,preSnapHomeTeamWinProbability,preSnapVisitorTeamWinProbability,homeTeamWinProbabilityAdded,visitorTeamWinProbilityAdded,expectedPoints,expectedPointsAdded,foulName1,foulName2,foulNFLId1,foulNFLId2
2022101608,2422,44881,Cooper Kupp,(2:24) C.Kupp right end pushed ob at LA 41 for 13 yards (X.Woods).,3,2,2,LA,CAR,LA,28,2:24,10,10,,NA,NA,13,13,N,82,SINGLEBACK,7,0.628194869,0.730170563,0.269829437,0.01940899,-0.01940899,1.538647258,0.611074856,NA,NA,NA,NA
2022091104,3286,52443,D'Andre Swift,(1:41) D.Swift left tackle to DET 29 for 4 yards (T.Edwards).,3,1,10,DET,PHI,DET,25,1:41,21,38,,NA,NA,4,4,N,35,SINGLEBACK,6,0.672091484,0.031811704,0.968188296,-0.002088423,0.002088423,1.04550465,-0.24358943,NA,NA,NA,NA
2022110604,3388,46116,Christian Kirk,(4:18) (Shotgun) T.Lawrence pass short left to C.Kirk pushed ob at 50 for 10 yards (A.Averett).,4,3,4,JAX,LV,JAX,40,4:18,24,20,C,10,NA,10,10,N,50,SHOTGUN,6,0.900651813,0.810802918,0.189197082,0.043002322,-0.043002322,0.662617579,1.585349521,NA,NA,NA,NA
2022100903,886,54572,Dameon Pierce,(1:17) D.Pierce left end to HST 26 for 1 yard (F.Oluokun).,1,1,10,HOU,JAX,HOU,25,1:17,3,0,,NA,NA,1,1,N,85,I_FORM,8,0.262695074,0.785075985,0.214924015,0.006500192,-0.006500192,1.193348174,-0.553072228,NA,NA,NA,NA
2022091105,3070,44792,Mo Alie-Cox,"(13:39) (Shotgun) M.Ryan pass short left to M.Alie-Cox to HST 42 for 13 yards (K.Grugier-Hill, D.Stingley).",4,1,10,IND,HOU,IND,45,13:39,20,3,C,5,NA,13,13,N,55,SHOTGUN,6,0.738299668,0.946921829,0.053078171,-0.003792848,0.003792848,2.140253328,0.75767849,NA,NA,NA,NA
2022091806,2323,53453,Najee Harris,"(8:31) N.Harris left tackle to NE 44 for 1 yard (D.Wise, M.Bryant).",3,1,10,PIT,NE,NE,45,8:31,3,10,,NA,NA,1,1,N,55,SINGLEBACK,7,0.505848408,0.30563692,0.69436308,-0.020033028,0.020033028,3.485715988,-0.595576884,NA,NA,NA,NA
2022100203,2419,44917,James Conner,(8:25) J.Conner left tackle to CAR 2 for 1 yard (C.Henderson).,3,2,3,ARI,CAR,CAR,3,8:25,10,3,,NA,NA,1,1,N,13,SINGLEBACK,8,0.54996568,0.593647957,0.406352043,0.033195857,-0.033195857,5.732350457,-0.831574504,NA,NA,NA,NA
2022110602,2638,44860,Joe Mixon,(7:23) J.Mixon right guard to CAR 43 for 4 yards (B.Roy; F.Luvu).,3,2,3,CIN,CAR,CAR,47,7:23,35,7,,NA,NA,4,4,N,63,SINGLEBACK,7,0.378192514,0.998314735,0.001685265,0.000271523,-0.000271523,3.056776254,0.378524272,NA,NA,NA,NA
2022091105,1351,54572,Dameon Pierce,(3:18) (No Huddle) D.Pierce left guard to IND 49 for -3 yards (G.Stewart).,2,1,10,HOU,IND,IND,46,3:18,3,3,,NA,NA,-3,-3,N,56,I_FORM,7,0.230728731,0.377697498,0.622302502,-0.010951698,0.010951698,2.713353893,-0.888436606,NA,NA,NA,NA
2022103100,2235,46104,Nick Chubb,(10:21) (Shotgun) N.Chubb left tackle pushed ob at CIN 9 for 21 yards (J.Bates).,3,3,6,CLE,CIN,CIN,30,10:21,11,0,,NA,NA,21,21,N,80,SHOTGUN,7,0.968699336,0.874497231,0.125502769,0.018508624,-0.018508624,3.169601222,2.222421911,NA,NA,NA,NA
2022091107,868,54475,Garrett Wilson,"(3:07) (Shotgun) J.Flacco pass short right to G.Wilson to NYJ 34 for 9 yards (O.Oweh, C.Campbell) [P.Queen].",1,3,10,NYJ,BAL,NYJ,25,3:07,0,3,C,1,NA,9,9,N,85,SHOTGUN,6,0.970198274,0.349023473,0.650976527,5.38E-05,-5.38E-05,0.328657037,-0.212016827,NA,NA,NA,NA
2022091500,2025,45573,Austin Ekeler,(11:22) A.Ekeler left end to KC 18 for no gain (N.Bolton; T.Wharton).,3,3,1,LAC,KC,KC,18,11:22,7,10,,NA,NA,0,0,N,92,I_FORM,8,0.152873024,0.346141726,0.653858274,0.031855602,-0.031855602,4.756272274,-0.920335157,NA,NA,NA,NA
2022101603,1560,53703,Deon Jackson,"(6:06) (No Huddle, Shotgun) M.Ryan pass short right to D.Jackson ran ob at JAX 19 for 13 yards (D.Lloyd).",2,2,10,IND,JAX,JAX,32,6:06,3,14,C,-5,NA,13,13,N,42,SHOTGUN,6,0.615502894,0.297407247,0.702592753,0.03282202,-0.03282202,3.769778697,1.012104965,NA,NA,NA,NA
2022110610,2792,54596,Hassan Haskins,"(3:34) (Shotgun) M.Willis pass short right to H.Haskins to TEN 35 for 2 yards (L.Sneed, M.Danna).",3,3,14,TEN,KC,TEN,33,3:34,9,17,C,-4,NA,2,2,N,43,EMPTY,5,0.943492651,0.452500582,0.547499418,0.048917297,-0.048917297,-0.267735895,-1.126069068,NA,NA,NA,NA
2022102301,2597,54571,Cade Otton,(2:14) (Shotgun) T.Brady pass short left to C.Otton to TB 41 for 6 yards (D.Jackson).,3,1,15,TB,CAR,TB,35,2:14,14,0,C,4,NA,6,6,N,45,SHOTGUN,6,0.794461846,0.782994315,0.217005685,-0.010172397,0.010172397,1.660933768,0.310567063,NA,NA,NA,NA
2022103004,1615,43334,Derrick Henry,(:54) (Shotgun) D.Henry left guard to HST 36 for 8 yards (O.Okoronkwo).,2,1,10,TEN,HOU,HOU,44,0:54,3,7,,NA,NA,8,8,N,54,SHOTGUN,6,0.932479322,0.310167465,0.689832535,-0.025858186,0.025858186,2.680253049,0.196743737,NA,NA,NA,NA
2022103011,342,46189,Will Dissly,(10:41) G.Smith pass short right to W.Dissly pushed ob at SEA 26 for 9 yards (X.McKinney).,1,2,7,SEA,NYG,SEA,17,10:41,0,0,C,3,NA,9,9,N,93,SINGLEBACK,6,0.793568969,0.612637557,0.387362443,0.040711507,-0.040711507,0.091952519,1.270010836,NA,NA,NA,NA
2022091901,3711,52429,Jalen Reagor,(3:51) (Shotgun) K.Cousins pass short right to J.Reagor to MIN 18 for 7 yards (T.Edwards).,4,1,10,MIN,PHI,MIN,11,3:51,24,7,C,-1,NA,7,7,N,99,EMPTY,5,0.938630641,0.99789466,0.00210534,4.78E-05,-4.78E-05,0.217739479,0.407739151,NA,NA,NA,NA
2022101604,1177,46111,Mike Gesicki,(10:52) (Shotgun) T.Bridgewater pass short middle to M.Gesicki to MIN 46 for 17 yards (P.Peterson).,2,2,11,MIA,MIN,MIA,37,10:52,0,0,C,11,NA,17,17,N,73,SHOTGUN,6,0.756651223,0.443641223,0.556358777,0.027461637,-0.027461637,1.083867855,1.816825961,NA,NA,NA,NA
2022092504,1130,47885,Alexander Mattison,(12:32) A.Mattison right end to MIN 46 for 6 yards (A.Anzalone).,2,1,10,MIN,DET,MIN,40,12:32,0,14,,NA,NA,6,6,N,50,SINGLEBACK,6,0.560917437,0.350106567,0.649893433,0.016860802,-0.016860802,2.408761497,0.196962028,NA,NA,NA,NA
2022091811,1754,42397,Ameer Abdullah,"(:36) (Shotgun) D.Carr pass short left to A.Abdullah to ARZ 45 for 11 yards (D.Gardeck). PENALTY on LV-T.Munford, Illegal Formation, 5 yards, enforced at LV 44 - No Play.",2,2,10,LV,ARI,LV,44,0:36,17,0,C,-5,-5,11,-5,Y,66,SHOTGUN,6,NA,0.969326486,0.030673514,-0.002375927,0.002375927,1.230688195,-0.481479986,Illegal Formation,NA,54703,NA
2022102305,985,52449,Jonathan Taylor,"(12:10) (No Huddle, Shotgun) J.Taylor right tackle to TEN 46 for 6 yards (A.Hooker, K.Byard).",2,2,3,IND,TEN,IND,48,12:10,3,0,,NA,NA,6,6,N,62,SHOTGUN,6,0.381235063,0.59422946,0.40577054,-0.015291192,0.015291192,2.505194281,0.381430454,NA,NA,NA,NA
2022102309,283,45573,Austin Ekeler,(12:15) (Shotgun) A.Ekeler right end to SEA 32 for 1 yard (J.Brooks).,1,3,2,LAC,SEA,SEA,33,12:15,0,0,,NA,NA,1,1,N,77,SHOTGUN,6,0.883161783,0.69054026,0.30945974,-0.022068636,0.022068636,3.584134798,-0.9908373,NA,NA,NA,NA
2022103003,1262,43454,Tyreek Hill,(12:20) (Shotgun) T.Tagovailoa pass short right to T.Hill to DET 29 for 5 yards (K.Joseph).,2,2,11,MIA,DET,DET,34,12:20,21,7,C,4,NA,5,5,N,76,SHOTGUN,6,0.7598297,0.757747371,0.242252629,0.010637145,-0.010637145,3.341216863,-0.190999245,NA,NA,NA,NA
2022102304,2327,38696,Marvin Jones,"(14:09) (Shotgun) T.Lawrence pass short middle to M.Jones to NYG 18 for 6 yards (A.Jackson). PENALTY on NYG-D.Lawrence, Roughing the Passer, 7 yards, enforced at NYG 18. Penalty on NYG-D.Holmes, Defensive Holding, declined.",3,2,10,JAX,NYG,NYG,24,14:09,11,13,C,6,7,6,13,N,34,SHOTGUN,6,0.599429846,0.630265377,0.369734623,0.028743956,-0.028743956,4.220594804,0.958266959,Roughing the Passer,Defensive Holding,47800,52518
2022103009,2296,44852,Curtis Samuel,(3:27) (Shotgun) C.Samuel right tackle to WAS 19 for 4 yards (R.McLeod; G.Stewart).,3,1,10,WAS,IND,WAS,15,3:27,6,7,,NA,NA,4,4,N,25,PISTOL,6,0.47296688,0.487428386,0.512571614,-0.015508998,0.015508998,0.504478337,-0.20049521,NA,NA,NA,NA
2022101603,2807,52733,James Robinson,(5:39) J.Robinson right end to JAX 30 for 11 yards (B.Okereke).,3,1,10,JAX,IND,JAX,19,5:39,19,21,,NA,NA,11,11,N,29,SINGLEBACK,6,0.484872311,0.429368276,0.570631724,-0.021400735,0.021400735,0.859559241,0.714195969,NA,NA,NA,NA
2022103011,63,54506,Kenneth Walker,"(14:53) (Shotgun) K.Walker up the middle to SEA 32 for 3 yards (D.Lawrence, J.Smith).",1,1,10,SEA,NYG,SEA,29,14:53,0,0,,NA,NA,3,3,N,81,PISTOL,6,0.526817322,0.629120069,0.370879931,0.008443741,-0.008443741,1.468821209,-0.293064891,NA,NA,NA,NA
2022103011,1505,46071,Saquon Barkley,(6:30) (Shotgun) S.Barkley up the middle to SEA 1 for 1 yard (A.Woods; B.Irvin).,2,1,2,NYG,SEA,SEA,2,6:30,7,0,,NA,NA,1,1,N,12,SHOTGUN,7,0.386415392,0.660747468,0.339252532,0,0,6.133756044,0.02577085,NA,NA,NA,NA
2022091807,797,54616,Tyler Allgeier,"(15:00) (Shotgun) T.Allgeier left guard to 50 for no gain (B.Wagner, G.Gaines).",2,3,2,ATL,LA,NA,50,15:00,7,0,,NA,NA,0,0,N,60,SHOTGUN,6,0.750498891,0.858222144,0.141777856,0.011916844,-0.011916844,1.879404963,-2.04555439,NA,NA,NA,NA
2022110601,242,53440,Justin Fields,(11:37) (Shotgun) J.Fields scrambles right end ran ob at MIA 14 for 6 yards (J.Holland).,1,3,10,CHI,MIA,MIA,20,11:37,0,0,R,NA,NA,6,6,N,90,SHOTGUN,6,0.988321364,0.37281828,0.62718172,-0.028060481,0.028060481,3.74815112,0,NA,NA,NA,NA
2022100210,2317,54485,Kenny Pickett,(12:13) K.Pickett up the middle to PIT 33 for 2 yards (S.Rankins).,3,4,1,PIT,NYJ,PIT,31,12:13,6,10,,NA,NA,2,2,N,79,SINGLEBACK,8,0.192833915,0.352153342,0.647846658,0.083267156,-0.083267156,-0.510049423,2.313462213,NA,NA,NA,NA
2022100212,3725,47807,Josh Jacobs,(1:34) J.Jacobs right guard to DEN 22 for 2 yards (D.Jones).,4,2,4,LV,DEN,DEN,24,1:34,32,23,,NA,NA,2,2,N,86,I_FORM,8,0.033987939,0.997259573,0.002740427,-6.24E-05,6.24E-05,3.923698659,-0.395533109,NA,NA,NA,NA
2022090800,896,54528,James Cook,"(13:36) (Shotgun) J.Cook right tackle to BUF 37 for 3 yards (E.Jones; N.Scott). FUMBLES (E.Jones), RECOVERED by LA-L.Floyd at BUF 36.",2,2,8,BUF,LA,BUF,34,13:36,0,7,,NA,NA,2,2,N,44,SHOTGUN,6,0.659224153,0.225667764,0.774332236,0.094656467,-0.094656467,1.07790502,-4.717964267,NA,NA,NA,NA
2022091103,3251,52409,Joe Burrow,(5:20) (Shotgun) J.Burrow scrambles up the middle to PIT 29 for 23 yards (M.Jack).,4,1,10,CIN,PIT,CIN,48,5:20,14,20,R,NA,NA,23,23,N,58,SHOTGUN,6,0.747794867,0.289791714,0.710208286,0.087082528,-0.087082528,2.491660553,1.460526135,NA,NA,NA,NA
2022101603,776,54538,Jelani Woods,"(2:48) (No Huddle, Shotgun) M.Ryan pass short left to J.Woods to JAX 47 for 17 yards (F.Oluokun).",1,1,10,IND,JAX,IND,36,2:48,0,7,C,14,NA,17,17,N,46,SHOTGUN,7,0.486171544,0.404876258,0.595123742,0.031477142,-0.031477142,2.330023176,0.98530427,NA,NA,NA,NA
2022102302,1413,53433,Kyle Pitts,"(5:13) (Shotgun) M.Mariota pass short left to K.Pitts to CIN 1 for no gain (C.Awuzie). Atlanta challenged the short of the goal line ruling, and the play was Upheld. The ruling on the field stands. (Timeout #1.)",2,2,1,ATL,CIN,CIN,1,5:13,21,0,C,0,NA,0,0,N,11,SHOTGUN,9,0.276129812,0.930853046,0.069146954,0.00788788,-0.00788788,6.210990543,-0.481101038,NA,NA,NA,NA
2022102303,445,47791,T.J. Hockenson,(7:05) (Shotgun) J.Goff pass short left to T.Hockenson pushed ob at DAL 37 for 11 yards (J.Kearse).,1,1,10,DET,DAL,DAL,48,7:05,0,0,C,10,NA,11,11,N,62,SHOTGUN,7,0.533897102,0.726766869,0.273233131,-0.015872441,0.015872441,3.122988851,0.669707128,NA,NA,NA,NA
2022100906,3072,47847,DK Metcalf,"(4:58) (Shotgun) G.Smith pass short right to D.Metcalf to NO 34 for 14 yards (T.Mathieu, P.Werner). Pass 8, YAC 6",3,1,10,SEA,NO,NO,48,4:58,24,19,C,8,NA,14,14,N,62,SHOTGUN,6,0.522620916,0.651227053,0.348772947,-0.021483373,0.021483373,3.107202177,0.903726693,NA,NA,NA,NA
2022110600,3626,52414,Justin Herbert,(:52) J.Herbert scrambles right end to ATL 22 for 3 yards (M.Walker).,4,2,7,LAC,ATL,ATL,25,0:52,17,17,R,NA,NA,3,3,N,85,SINGLEBACK,6,0.80152601,0.185023129,0.814976871,-0.009083219,0.009083219,3.236013047,-0.703753934,NA,NA,NA,NA
2022101601,3830,53549,Rhamondre Stevenson,(6:16) R.Stevenson right tackle to CLV 44 for 3 yards (S.Takitaki).,4,1,10,NE,CLE,CLE,47,6:16,15,24,,NA,NA,3,3,N,57,SINGLEBACK,6,0.234578341,0.051985316,0.948014684,-0.00771858,0.00771858,2.67977655,-0.266006248,NA,NA,NA,NA
2022100200,3181,46160,Tre'Quan Smith,(11:26) A.Dalton pass deep right to T.Smith pushed ob at MIN 21 for 18 yards (C.Sullivan).,4,2,8,NO,MIN,MIN,39,11:26,14,19,C,17,NA,18,18,N,71,SINGLEBACK,7,0.724662662,0.307967924,0.692032076,0.079603486,-0.079603486,2.706643595,1.827777305,NA,NA,NA,NA
2022103002,1431,52425,CeeDee Lamb,(8:13) D.Prescott pass short right to C.Lamb to CHI 15 for 22 yards (E.Jackson; K.Vildor).,2,2,10,DAL,CHI,CHI,37,8:13,21,7,C,15,NA,22,22,N,47,SINGLEBACK,7,0.563881099,0.967279145,0.032720855,0.002350305,-0.002350305,3.139259984,1.856356525,NA,NA,NA,NA
2022101607,2939,54556,Rachaad White,(3:59) (Shotgun) R.White right guard to TB 12 for 4 yards (M.Reed; D.Bush).,3,1,17,TB,PIT,TB,8,3:59,13,12,,NA,NA,4,4,N,102,SHOTGUN,6,0.594873011,0.49361781,0.50638219,0,0,-0.624243495,-0.105363686,NA,NA,NA,NA
2022102306,1788,44852,Curtis Samuel,(3:33) (Shotgun) C.Samuel right tackle to GB 29 for 2 yards (Q.Walker).,2,2,7,WAS,GB,GB,31,3:33,10,14,,NA,NA,2,2,N,79,SHOTGUN,6,0.693190575,0.279234821,0.720765179,-0.000579787,0.000579787,2.963351803,-0.204741069,NA,NA,NA,NA
2022101300,498,52581,Darnell Mooney,(5:47) (Shotgun) J.Fields pass short left to D.Mooney to WAS 21 for 2 yards (B.McCain).,1,3,3,CHI,WAS,WAS,23,5:47,0,0,C,-3,NA,2,2,N,33,SHOTGUN,6,0.938531637,0.543769334,0.456230666,-0.028634928,0.028634928,3.966096295,-0.393518879,NA,NA,NA,NA
2022100212,2439,42547,Darren Waller,(4:02) (Shotgun) D.Carr pass short left to D.Waller to DEN 1 for 13 yards (R.Darby).,3,3,7,LV,DEN,DEN,14,4:02,19,16,C,11,NA,13,13,N,24,SHOTGUN,6,0.983396471,0.757440683,0.242559317,0.066973317,-0.066973317,3.732029046,2.625298264,NA,NA,NA,NA
2022100211,3449,53549,Rhamondre Stevenson,(1:48) M.Cannon reported in as eligible.  R.Stevenson left end to NE 9 for 5 yards (J.Reed; D.Savage).,4,2,8,NE,GB,NE,4,1:48,24,24,,NA,NA,5,5,N,106,SINGLEBACK,8,0.074007869,0.532367006,0.467632994,-0.02770409,0.02770409,-0.252751742,0.153708188,NA,NA,NA,NA
2022091811,4419,47932,Hunter Renfrow,(5:26) (Shotgun) D.Carr pass short left to H.Renfrow to LV 44 for 7 yards (I.Simmons).,5,2,10,LV,ARI,LV,37,5:26,23,23,C,-2,NA,7,7,N,47,EMPTY,6,0.700311184,0.551316873,0.448683127,-0.133398069,0.133398069,1.233961266,-0.683962127,NA,NA,NA,NA
2022092510,2912,52460,Cam Akers,"(1:07) C.Akers left tackle for 14 yards, TOUCHDOWN.",3,2,4,LA,ARI,ARI,14,1:07,9,13,,NA,NA,14,14,N,96,I_FORM,7,0.39990598,0.150660455,0.849339545,-0.038309416,0.038309416,5.056755548,1.943244452,NA,NA,NA,NA
2022110607,2984,52430,Justin Jefferson,(13:02) (Shotgun) K.Cousins pass short left to J.Jefferson to MIN 41 for 11 yards (D.Johnson).,4,2,18,MIN,WAS,MIN,30,13:02,17,7,C,6,NA,11,11,N,40,SHOTGUN,6,0.876926243,0.837165438,0.162834562,-0.001835264,0.001835264,0.798640074,0.265336166,NA,NA,NA,NA
2022092501,1356,53646,Khalil Herbert,(11:47) (Shotgun) K.Herbert left guard to CHI 11 for 1 yard (K.Grugier-Hill; O.Okoronkwo).,2,1,10,CHI,HOU,CHI,10,11:47,10,7,,NA,NA,1,1,N,100,SHOTGUN,7,0.369646758,0.670822956,0.329177044,-0.008119155,0.008119155,0.344199592,-0.46011099,NA,NA,NA,NA
2022110300,1229,46118,Dallas Goedert,"(8:02) (Shotgun) J.Hurts pass short right to D.Goedert to HST 21 for 15 yards (T.Booker, J.Hansen).",2,2,5,PHI,HOU,HOU,36,8:02,7,7,C,-4,NA,15,15,N,74,SHOTGUN,7,0.652113199,0.124212721,0.875787279,-0.006912313,0.006912313,3.453063836,1.133018679,NA,NA,NA,NA
2022102302,1570,46094,Hayden Hurst,(2:33) (Shotgun) J.Burrow pass short right to H.Hurst pushed ob at CIN 41 for 4 yards (R.Grant).,2,3,2,CIN,ATL,CIN,37,2:33,21,7,C,-4,NA,4,4,N,47,EMPTY,5,0.777677655,0.94797647,0.05202353,0.002649203,-0.002649203,1.246552449,0.814637382,NA,NA,NA,NA
2022100912,2514,47911,Tony Pollard,(2:46) M.Farniok reported in as eligible.  T.Pollard left tackle to DAL 11 for 6 yards (T.McKinley; E.Jones).,3,1,10,DAL,LA,DAL,5,2:46,10,19,,NA,NA,6,6,N,105,SINGLEBACK,7,0.193027869,0.214518592,0.785481408,-0.008243315,0.008243315,0.294597517,0.248627722,NA,NA,NA,NA
2022091812,2727,53440,Justin Fields,"(10:01) (Shotgun) J.Fields left end pushed ob at GB 11 for 4 yards (D.Savage). Chicago challenged the short of the line to gain ruling, and the play was REVERSED. (Shotgun) J.Fields left end pushed ob at GB 10 for 5 yards (D.Savage).",4,3,5,CHI,GB,GB,15,10:01,24,10,,NA,NA,5,5,N,95,SHOTGUN,6,0.97893095,0.970223964,0.029776036,-0.007310739,0.007310739,3.931288493,1.170704583,NA,NA,NA,NA
2022101700,1618,48456,Donald Parham,(3:57) (Shotgun) J.Herbert pass short right to D.Parham pushed ob at DEN 35 for 17 yards (J.Simmons).,2,1,20,LAC,DEN,LAC,48,3:57,7,10,C,11,NA,17,17,N,58,SHOTGUN,6,0.755559385,0.572916519,0.427083481,0.038672257,-0.038672257,2.070120462,1.312303603,NA,NA,NA,NA
2022101610,3706,53079,Reggie Gilliam,(5:31) J.Allen pass short left to R.Gilliam to BUF 32 for 8 yards (L.Sneed).,4,1,10,BUF,KC,BUF,24,5:31,20,17,C,2,NA,8,8,N,86,I_FORM,6,0.670763254,0.633788258,0.366211742,-0.042014569,0.042014569,1.161076468,0.587102433,NA,NA,NA,NA
2022100905,3531,53549,Rhamondre Stevenson,(2:45) M.Cannon reported in as eligible.  R.Stevenson right guard to NE 40 for 11 yards (M.Rodriguez).,4,1,10,NE,DET,NE,29,2:45,29,0,,NA,NA,11,11,N,39,SINGLEBACK,9,0.014166019,0.998842601,0.001157399,7.04E-05,-7.04E-05,1.392443783,-0.417214611,NA,NA,NA,NA
2022102700,662,41233,Mike Evans,(4:37) (Shotgun) T.Brady pass deep right to M.Evans to BLT 40 for 23 yards (C.Clark).,1,2,10,TB,BAL,TB,37,4:37,7,3,C,20,NA,23,23,N,73,SHOTGUN,6,0.541598916,0.703798622,0.296201378,0.040055793,-0.040055793,1.613774288,2.010207671,NA,NA,NA,NA
2022101608,1828,44820,Christian McCaffrey,(12:24) C.McCaffrey up the middle to CAR 41 for 4 yards (M.Copeland; N.Scott).,3,1,10,CAR,LA,CAR,37,12:24,7,10,,NA,NA,4,4,N,47,SINGLEBACK,8,0.458267957,0.568630308,0.431369692,-0.000866137,0.000866137,2.122535675,-0.061485888,NA,NA,NA,NA
2022110610,4450,44874,JuJu Smith-Schuster,(5:13) (Shotgun) P.Mahomes pass short left to J.Smith-Schuster to TEN 11 for 2 yards (J.Kalu).,5,4,1,KC,TEN,TEN,13,5:13,17,17,C,0,NA,2,2,N,23,SHOTGUN,6,0.356816828,0.768821424,0.231178576,0.069157717,-0.069157717,3.830521747,1.09050608,NA,NA,NA,NA
2022091800,610,46155,Mark Andrews,"(3:03) (Shotgun) L.Jackson pass short middle to M.Andrews to MIA 14 for 16 yards (Br.Jones). Penalty on MIA-N.Needham, Defensive Holding, declined.",1,2,6,BAL,MIA,MIA,30,3:03,7,0,C,15,0,16,16,N,80,SHOTGUN,7,0.522624493,0.796722213,0.203277787,0.028857447,-0.028857447,4.122205987,1.073388419,Defensive Holding,NA,48476,NA
2022091809,98,52425,CeeDee Lamb,"(13:54) (Shotgun) C.Rush pass short right to C.Lamb to DAL 37 for 1 yard (J.Tupou, L.Wilson).",1,1,10,DAL,CIN,DAL,36,13:54,0,0,C,-3,NA,1,1,N,74,EMPTY,7,0.586263478,0.309770398,0.690229602,0.004124397,-0.004124397,2.067542395,-0.452207393,NA,NA,NA,NA
2022091110,2356,37077,A.J. Green,(13:36) (Shotgun) K.Murray pass short right to A.Green to ARZ 37 for 5 yards (N.Bolton).,3,2,15,ARI,KC,ARI,32,13:36,7,23,C,5,NA,5,5,N,78,SHOTGUN,6,0.788301528,0.041912301,0.958087699,-0.003955613,0.003955613,0.812053125,-0.130668713,NA,NA,NA,NA
2022091811,120,47807,Josh Jacobs,(13:00) J.Jacobs up the middle to 50 for 6 yards (J.Thompson; Z.Allen).,1,1,10,LV,ARI,LV,44,13:00,0,0,,NA,NA,6,6,N,54,I_FORM,7,0.633990228,0.737103874,0.262896126,0.003487179,-0.003487179,2.721487984,0.086784295,NA,NA,NA,NA
2022103008,2434,45102,Zach Pascal,"(13:01) (Shotgun) J.Hurts pass deep left to Z.Pascal for 34 yards, TOUCHDOWN.",3,1,10,PHI,PIT,PIT,34,13:01,21,10,C,19,NA,34,34,N,44,SHOTGUN,6,0.441270173,0.964605215,0.035394785,0.012890316,-0.012890316,4.08117257,2.91882743,NA,NA,NA,NA
2022100208,1067,54668,Trestan Ebner,(11:43) T.Ebner left end to NYG 43 for -2 yards (D.Belton).,2,1,10,CHI,NYG,NYG,41,11:43,7,6,,NA,NA,-2,-2,N,69,I_FORM,7,0.450418174,0.524674598,0.475325402,0.018250518,-0.018250518,3.271962568,-1.149261773,NA,NA,NA,NA
2022092503,3133,42718,Raheem Mostert,(12:15) (Shotgun) R.Mostert up the middle to MIA 48 for no gain (M.Milano).,4,2,22,MIA,BUF,MIA,48,12:15,14,17,,NA,NA,0,0,N,58,SHOTGUN,6,0.859529018,0.374459408,0.625540592,-0.047152445,0.047152445,1.967448868,-1.2320025,NA,NA,NA,NA
2022091500,1341,52440,Clyde Edwards-Helaire,"(8:55) C.Edwards-Helaire left end to KC 12 for 4 yards (J.Bosa, J.Tillery).",2,1,10,KC,LAC,KC,8,8:55,7,10,,NA,NA,4,4,N,18,SINGLEBACK,8,0.39008522,0.538036909,0.461963091,-0.002172559,0.002172559,0.294136443,-0.159257882,NA,NA,NA,NA
2022091104,803,47836,Miles Sanders,(3:35) (Shotgun) J.Hurts pass short right to M.Sanders to PHI 45 for 11 yards (J.Okudah).,1,2,17,PHI,DET,PHI,34,3:35,7,0,C,3,NA,11,11,N,44,SHOTGUN,6,0.791161537,0.570274521,0.429725479,-0.01321841,0.01321841,0.788801676,0.177517375,NA,NA,NA,NA
2022092512,1320,44995,Aaron Jones,"(2:09) (Shotgun) A.Rodgers pass short middle to A.Jones to TB 2 for 3 yards (V.Vea; L.David). FUMBLES (V.Vea), RECOVERED by TB-L.Ryan at TB 0. Touchback.",2,3,5,GB,TB,TB,5,2:09,3,14,C,2,NA,3,-15,N,105,SHOTGUN,6,0.911386847,0.131244875,0.868755125,0.102605268,-0.102605268,4.256309345,-5.23822726,NA,NA,NA,NA
2022101606,3207,45186,Matt Breida,"(8:05) M.Breida right tackle to BLT 14 for 1 yard (C.Clark, J.Bynes).",4,2,2,NYG,BAL,BAL,15,8:05,10,20,,NA,NA,1,1,N,95,SINGLEBACK,7,0.66052866,0.130999561,0.869000439,-0.013489369,0.013489369,5.137060677,-0.248276051,NA,NA,NA,NA
2022100903,390,53454,Travis Etienne,"(8:59) (No Huddle, Shotgun) T.Etienne right end pushed ob at HST 47 for 30 yards (J.Owens).",1,1,10,JAX,HOU,JAX,23,8:59,0,0,,NA,NA,30,30,N,33,SHOTGUN,5,0.519516349,0.756491341,0.243508659,0.028822245,-0.028822245,1.087649579,2.079282997,NA,NA,NA,NA
2022100204,2820,43293,Ezekiel Elliott,(:48) (Shotgun) E.Elliott up the middle to WAS 30 for 5 yards (B.McCain).,3,1,10,DAL,WAS,WAS,35,0:48,15,10,,NA,NA,5,5,N,45,SHOTGUN,6,0.476348847,0.837703936,0.162296064,0.006178405,-0.006178405,3.83951252,0.019221262,NA,NA,NA,NA
2022110300,2164,54572,Dameon Pierce,(9:07) D.Pierce left tackle to HST 24 for -2 yards (B.Graham).,3,2,4,HOU,PHI,HOU,26,9:07,14,14,,NA,NA,-2,-2,N,84,SINGLEBACK,6,0.734743297,0.24266877,0.75733123,-0.028995268,0.028995268,1.129884508,-1.371518482,NA,NA,NA,NA
