"nflId","height","weight","birthDate","collegeName","position","displayName"
52620,"6-4",220,"1998-08-06","Washington State","WR","Dezmon Patmon"
52623,"6-1",240,"1997-03-07","Purdue","ILB","Markus Bailey"
52624,"6-2",203,NA,"Arkansas","SS","Kamren Curl"
52625,"6-3",214,"1997-07-10","Tennessee","WR","Jauan Jennings"
52627,"5-11",210,"1999-04-19","Iowa","SS","Geno Stone"
52630,"5-10",210,"1999-04-13","Arizona State","RB","Eno Benjamin"
52637,"6-3",265,NA,"North Carolina State","DE","James Smith-Williams"
52640,"6-2",320,"1996-08-22","Nebraska","DT","Carlos Davis"
52641,"6-4",247,"1996-08-22","Stanford","DE","Casey Toohill"
52647,"5-11",185,"1996-11-29","Pittsburgh","CB","Dane Jackson"
52650,"6-4",250,"1999-07-28","Miami","OLB","Jonathan Garvin"
52651,"6-0",186,"1998-04-13","Marshall","CB","Chris Jackson"
52658,"6-2",315,"1998-06-24","Clemson","T","Tremayne Anchrum"
52659,"6-5",242,"1996-11-28","Louisiana State","TE","Stephen Sullivan"
52660,"6-2",205,"1997-09-20","Florida","WR","Tyrie Cleveland"
52662,"6-5",246,NA,"North Dakota State","OLB","Derrek Tuszka"
52663,"6-3",235,"1997-03-12","Georgia","ILB","Tae Crowder"
52665,"6-3",290,"1998-06-09","Texas","DT","Malcolm Roach"
52666,"6-5",318,"1996-08-16","Oregon","T","Calvin Throckmorton"
52673,"6-4",245,"1996-11-07","South Florida","TE","Mitchell Wilcox"
52697,"6-2",185,"1996-09-16","Florida Atlantic","CB","James Pierre"
52706,"6-4",250,NA,"Indiana State","ILB","Jonas Griffith"
52708,"5-9",205,"1996-09-12","Baylor","RB","Jamycal Hasty"
52721,"6-4",199,"1997-01-15","Ohio State","WR","Binjimen Victor"
52725,"6-3",250,"1996-09-01","North Dakota State","TE","Ben Ellefson"
52733,"5-10",220,"1998-08-09","Illinois State","RB","James Robinson"
52743,"6-1",329,"1997-11-27","Mississippi","DT","Benito Jones"
52759,"6-2",305,"1998-06-16","Wagner","DT","Chris Williams"
52762,"5-11",225,"1997-11-24","Notre Dame","RB","Tony Jones"
52764,"5-10",190,"1998-09-12","Wake Forest","CB","Essang Bassey"
52766,"6-0",195,"1997-02-19","Wake Forest","WR","Kendall Hinton"
52778,"5-10",175,NA,"Washington","WR","Andre Baccellia"
52792,"6-4",255,"1998-06-25","Missouri S&amp;T","DT","Tershawn Wharton"
52797,"6-2",235,"1998-02-26","Michigan State","OLB","Joe Bachie"
52835,"6-4",310,"1997-10-05","Brown","DT","Michael Hoecht"
52844,"6-2",230,"1997-01-30","South Dakota State","ILB","Christian Rozeboom"
52846,"6-5",275,"1995-08-17","Weber State","DT","Jonah Williams"
52848,"6-2",285,"1998-03-09","Rice","DE","Myles Adams"
52852,"5-11",211,"1997-08-05","Mississippi","FS","Myles Hartsfield"
52858,"6-3",240,"1996-10-16","Western Michigan","TE","Giovanni Ricci"
52863,"6-1",235,"1998-04-02","UCLA","ILB","Krys Barnes"
52873,"6-5",250,"1997-01-21","Southern Methodist","DE","Delontae Scott"
52894,"6-4",315,"1998-03-23","Missouri","C","Trystan Colon"
52904,"6-0",205,"1998-06-12","Army","CB","Elijah Riley"
52907,"6-4",246,"1997-07-06","Oregon State","TE","Noah Togiai"
52913,"6-4",205,"1998-04-25","Norfolk State","FS","Bobby Price"
52922,"5-11",196,"1998-12-29","Washington","RB","Salvon Ahmed"
52932,"6-3",260,"1998-01-18","North Texas","OLB","Ladarius Hamilton"
52934,"6-5",246,"1997-12-28","Michigan","TE","Sean McKeon"
52938,"6-6",310,"1997-06-04","Texas Tech","T","Terence Steele"
52942,"6-4",231,"1996-09-13","Oregon","TE","Juwan Johnson"
52945,"5-11",185,"1995-07-16","Arizona","CB","Jace Whittaker"
52952,"6-3",290,"1996-09-17","Washington","DE","Benning Potoa'e"
52971,"6-3",255,NA,"Notre Dame","OLB","Jamir Jones"
52980,"5-11",188,"1998-07-19","Fresno State","FS","Juju Hughes"
52991,"5-8",180,"1998-01-02","Washington","CB","Myles Bryant"
53000,"5-6",185,"1998-01-04","Arizona","RB","J.J. Taylor"
53009,"6-4",310,"1997-01-11","Rice","G","Nick Leverett"
53018,"6-1",185,"1998-06-09","Oklahoma State","CB","A.J. Green"
53027,"6-5",300,"1998-03-18","Florida Atlantic","G","Brandon Walton"
53041,"6-0",215,"1998-06-14","South Carolina","RB","Rico Dowdle"
53047,"6-5",220,"1997-08-20","Georgia","TE","Lawrence Cager"
53050,"6-3",315,NA,"North Carolina at Pembroke","DT","Domenique Davis"
53051,"5-10",190,"1998-08-06","Utah","CB","Javelin Guidry"
53053,"6-3",255,"1998-04-17","Memphis","DE","Bryce Huff"
53054,"6-3",215,"1998-04-13","Nebraska","CB","Lamar Jackson"
53059,"6-3",239,"1998-05-24","Iowa","ILB","Kristian Welch"
53063,"6-3",270,"1997-10-28","Texas State","G","Aaron Brewer"
53068,"6-0",195,"1998-08-29","Berry","WR","Mason Kinsey"
53073,"6-3",290,"1997-02-28","Florida International","DT","Teair Tart"
53074,"6-3",215,"1997-03-21","Indiana","WR","Nick Westbrook-Ikhine"
53079,"6-1",255,"1997-08-20","Toledo","FB","Reggie Gilliam"
53085,"6-4",300,"1996-06-10","Yale","G","Dieter Eiselen"
53098,"6-2",204,"1998-03-27","Tennessee","WR","Marquez Callaway"
53117,"5-9",153,NA,"Texas Christian","WR","Kavontae Turpin"
53244,"5-10",190,NA,"San Diego","WR","Michael Bandy"
53315,"6-4",245,NA,"Eastern Kentucky","OLB","Aaron Patrick"
53430,"6-6",220,NA,"Clemson","QB","Trevor Lawrence"
53431,"6-2",208,NA,"Brigham Young","QB","Zach Wilson"
53432,"6-4",226,NA,"North Dakota State","QB","Trey Lance"
53433,"6-6",250,NA,"Florida","TE","Kyle Pitts"
53434,"6-1",200,NA,"Louisiana State","WR","Ja'Marr Chase"
53435,"5-10",182,NA,"Alabama","WR","Jaylen Waddle"
53436,"6-6",325,NA,"Oregon","T","Penei Sewell"
53437,"6-1",200,NA,"South Carolina","CB","Jaycee Horn"
53438,"6-2",203,NA,"Alabama","CB","Patrick Surtain"
53439,"6-1",165,NA,"Alabama","WR","DeVonta Smith"
53440,"6-3",223,NA,"Ohio State","QB","Justin Fields"
53441,"6-3",245,NA,"Penn State","OLB","Micah Parsons"
53442,"6-3",305,NA,"Northwestern","T","Rashawn Slater"
53443,"6-4",310,NA,"Southern California","G","Alijah Vera-Tucker"
53444,"6-3",214,NA,"Alabama","QB","Mac Jones"
53445,"6-4",260,NA,"Tulsa","OLB","Zaven Collins"
53447,"6-5",266,NA,"Miami","OLB","Jaelan Phillips"
53448,"6-4",234,NA,"Kentucky","OLB","Jamin Davis"
53449,"6-0",193,NA,"Florida","WR","Kadarius Toney"
53450,"6-3",265,NA,"Michigan","DE","Kwity Paye"
53451,"6-2",207,NA,"Virginia Tech","CB","Caleb Farley"
53452,"6-5",314,NA,"Virginia Tech","T","Christian Darrisaw"
53453,"6-2",230,NA,"Alabama","RB","Najee Harris"
53454,"5-10",200,NA,"Clemson","RB","Travis Etienne"
53455,"6-1",188,NA,"Northwestern","CB","Greg Newsome"
53456,"6-2",210,NA,"Minnesota","WR","Rashod Bateman"
53457,"6-6",270,NA,"Houston","DE","Payton Turner"
53458,"6-1",190,NA,"Georgia","CB","Eric Stokes"
53459,"6-7",253,NA,"Miami","DE","Gregory Rousseau"
53460,"6-5",252,NA,"Penn State","OLB","Odafe Oweh"
53461,"6-5",262,NA,"Washington","OLB","Joe Tryon"
53462,"6-2",185,NA,"Georgia","CB","Tyson Campbell"
53463,"5-9",184,NA,"Mississippi","WR","Elijah Moore"
53464,"5-10",220,NA,"North Carolina","RB","Javonte Williams"
53465,"6-1",196,NA,"Oregon","FS","Jevon Holland"
53466,"6-6",325,NA,"Alabama","G","Landon Dickerson"
53467,"6-5",310,NA,"Alabama","DT","Christian Barmore"
53468,"6-6",310,NA,"Oklahoma State","T","Teven Jenkins"
53469,"6-0",194,NA,"Central Florida","SS","Richie Grant"
53471,"6-6",308,NA,"Notre Dame","T","Liam Eichenberg"
53472,"6-2",202,NA,"Texas Christian","FS","Trevon Moehrig"
53473,"6-1",195,NA,"Kentucky","CB","Kelvin Joseph"
53474,"6-7",325,NA,"Stanford","T","Walker Little"
53476,"5-10",180,NA,"Florida State","CB","Asante Samuel"
53477,"6-5",330,NA,"Notre Dame","G","Aaron Banks"
53478,"5-9",180,NA,"Purdue","WR","Rondale Moore"
53479,"6-2",250,NA,"Georgia","OLB","Azeez Ojulari"
53480,"6-5",295,NA,"Texas","T","Samuel Cosmi"
53481,"6-1",215,NA,"Notre Dame","OLB","Jeremiah Owusu-Koramoah"
53482,"6-6",299,NA,"North Dakota State","T","Dillon Radunz"
53483,"6-6",280,NA,"Vanderbilt","DE","Dayo Odeyingbo"
53484,"6-5",258,NA,"Penn State","TE","Pat Freiermuth"
53485,"5-9",190,NA,"Western Michigan","WR","D'Wayne Eskridge"
53486,"5-9",153,NA,"Louisville","WR","Tutu Atwell"
53487,"6-0",232,NA,"Missouri","ILB","Nick Bolton"
53488,"6-4",200,NA,"Louisiana State","WR","Terrace Marshall"
53489,"6-3",242,NA,"Ohio State","OLB","Pete Werner"
53490,"6-4",273,NA,"Wake Forest","DE","Carlos Basham"
53491,"6-5",312,NA,"Ohio State","C","Josh Myers"
53492,"6-5",316,NA,"Oklahoma","C","Creed Humphrey"
53494,"6-0",203,NA,"Syracuse","SS","Andre Cisco"
53496,"6-4",225,NA,"Stanford","QB","Davis Mills"
53498,"6-4",253,NA,"Texas","DE","Joseph Ossai"
53499,"6-6",297,NA,"Brigham Young","T","Brady Christensen"
53500,"6-0",193,NA,"Central Florida","CB","Aaron Robinson"
53501,"6-2",315,NA,"North Carolina State","NT","Alim McNeill"
53502,"6-4",278,NA,"Louisiana Tech","DT","Milton Williams"
53503,"6-3",205,NA,"Minnesota","CB","Benjamin St-Juste"
53504,"6-2",280,NA,"UCLA","DT","Osa Odighizuwa"
53505,"6-0",193,NA,"Stanford","CB","Paulson Adebo"
53506,"6-2",210,NA,"Tennessee","WR","Josh Palmer"
53508,"6-3",250,NA,"Buffalo","DE","Malcolm Koonce"
53509,"6-3",223,NA,"Virginia Tech","OLB","Divine Deablo"
53510,"6-5",253,NA,"Boston College","TE","Hunter Long"
53511,"6-1",185,NA,"North Carolina","WR","Dyami Brown"
53512,"6-4",248,NA,"Notre Dame","TE","Tommy Tremble"
53513,"6-5",270,NA,"Iowa","DE","Chauncey Golston"
53514,"5-10",215,NA,"Clemson","WR","Amari Rodgers"
53515,"6-4",310,NA,"Ohio State","G","Wyatt Davis"
53517,"6-1",215,NA,"Ohio State","RB","Trey Sermon"
53518,"6-4",222,NA,"Michigan","WR","Nico Collins"
53519,"6-5",260,NA,"Pittsburgh","OLB","Patrick Jones"
53520,"6-0",179,NA,"Auburn","WR","Anthony Schwartz"
53521,"6-1",233,NA,"Georgia","ILB","Monty Rice"
53522,"6-9",321,NA,"Northern Iowa","T","Spencer Brown"
53524,"6-5",295,NA,"Notre Dame","C","Robert Hainsey"
53526,"6-5",245,NA,"Georgia","TE","Tre' McKitty"
53527,"6-3",320,NA,"Wisconsin-Whitewater","G","Quinn Meinerz"
53530,"6-3",213,NA,"Syracuse","CB","Ifeatu Melifonwu"
53531,"6-0",182,NA,"Michigan","CB","Ambry Thomas"
53532,"6-2",230,NA,"South Carolina","ILB","Ernest Jones"
53533,"6-0",206,NA,"Southern Methodist","FS","Brandon Stephens"
53534,"6-3",240,NA,"Ohio State","ILB","Baron Browning"
53535,"6-3",305,NA,"Southern California","DT","Jay Tufele"
53536,"5-10",200,NA,"North Carolina","RB","Michael Carter"
53537,"6-0",190,NA,"San Diego State","CB","Darren Hall"
53538,"6-2",202,NA,"Louisville","WR","Dez Fitzpatrick"
53539,"6-5",310,NA,"Cincinnati","T","James Hudson"
53540,"6-3",280,NA,"Tulane","DE","Cam Sample"
53541,"6-1",195,NA,"Southern California","WR","Amon-Ra St. Brown"
53542,"6-1",245,NA,"Purdue","ILB","Derrick Barnes"
53543,"6-3",300,NA,"Stanford","C","Drew Dalman"
53545,"6-7",255,NA,"Northern Iowa","OLB","Elerson Smith"
53547,"6-4",235,NA,"Duke","OLB","Chris Rumph"
53549,"6-0",246,NA,"Oklahoma","RB","Rhamondre Stevenson"
53551,"6-3",346,NA,"Louisiana State","NT","Tyler Shelvin"
53552,"5-11",195,NA,"Texas Tech","CB","Zech McPhearson"
53553,"6-6",256,NA,"Boise State","TE","John Bates"
53554,"6-1",195,NA,"California","FS","Camryn Bynum"
53555,"6-1",207,NA,"Oklahoma State","RB","Chuba Hubbard"
53556,"6-3",235,NA,"Southern Methodist","TE","Kylen Granson"
53557,"6-5",315,NA,"Texas A&amp;M","T","Dan Moore"
53558,"5-9",174,NA,"North Texas","WR","Jaelon Darden"
53559,"6-2",195,NA,"Central Arkansas","CB","Robert Rochell"
53560,"6-0",190,NA,"Oklahoma State","WR","Tylan Wallace"
53561,"6-2",300,NA,"Ohio State","DT","Tommy Togiai"
53564,"6-5",270,NA,"Pittsburgh","OLB","Rashad Weaver"
53565,"5-11",191,NA,"Florida","CB","Marco Wilson"
53568,"6-4",274,NA,"East Carolina","G","D'Ante Smith"
53570,"6-5",211,NA,"Central Florida","WR","Jacob Harris"
53571,"6-5",305,NA,"Mississippi","T","Royce Newman"
53574,"6-6",258,NA,"Ohio State","TE","Luke Farrell"
53575,"6-1",220,NA,"Auburn","ILB","Jamien Sherwood"
53576,"6-3",245,NA,"Miami","TE","Brevin Jordan"
53577,"6-4",285,NA,"Texas","DE","Ta'Quon Graham"
53579,"5-11",191,NA,"Memphis","RB","Kenneth Gainwell"
53580,"6-6",332,NA,"Missouri","T","Larry Borom"
53581,"6-1",205,NA,"Texas","FS","Caden Sterns"
53582,"6-1",217,NA,"West Virginia","OLB","Tony Fields"
53583,"5-10",190,NA,"Duke","CB","Michael Carter"
53584,"6-5",315,NA,"Western Michigan","T","Jaylon Moore"
53585,"6-7",293,NA,"Wisconsin","DE","Isaiahh Loudermilk"
53586,"6-1",179,NA,"Iowa","WR","Ihmir Smith-Marsette"
53587,"6-3",305,NA,"Iowa","DT","Daviyon Nixon"
53588,"6-6",300,NA,"Nebraska","G","Brenden Jaimes"
53589,"6-1",195,NA,"Ohio State","CB","Shaun Wade"
53590,"6-8",315,NA,"Miami, O.","T","Tommy Doyle"
53591,"6-4",240,NA,"Duke","TE","Noah Gray"
53592,"6-0",200,NA,"Cincinnati","SS","Darrick Forrest"
53595,"6-3",195,NA,"Washington","CB","Keith Taylor"
53596,"6-0",195,NA,"Illinois","CB","Nate Hobbs"
53599,"6-2",230,NA,"Texas Christian","OLB","Garret Wallow"
53601,"5-11",202,NA,"Oregon","CB","Deommodore Lenoir"
53602,"6-5",340,NA,"Florida","DT","Tedarrell Slaton"
53604,"6-1",205,NA,"Pittsburgh","FS","Jason Pinnock"
53607,"5-11",190,NA,"Appalachian State","CB","Shemar Jean-Charles"
53608,"6-4",227,NA,"Stanford","WR","Simi Fehoko"
53609,"6-1",215,NA,"Southern California","SS","Talanoa Hufanga"
53611,"6-4",268,NA,"Notre Dame","OLB","Adetokunbo Ogundeji"
53612,"5-9",195,NA,"Boise State","RB","Avery Williams"
53615,"6-4",215,NA,"Florida State","ILB","Hamsah Nasirildeen"
53616,"6-1",200,NA,"Arizona State","WR","Frank Darby"
53617,"5-11",198,NA,"Missouri","FS","Joshuah Bledsoe"
53618,"6-3",305,NA,"Southern California","DT","Marlon Tuipulotu"
53619,"6-3",330,NA,"Georgia","C","Trey Hill"
53620,"6-2",260,NA,"Coastal Carolina","DE","Tarron Jackson"
53621,"6-5",355,NA,"Kentucky","DT","Quinton Bohanna"
53623,"5-11",221,NA,"Louisiana-Lafayette","RB","Elijah Mitchell"
53624,"6-2",318,NA,"Arizona","DT","Roy Lopez"
53625,"6-1",218,NA,"Arizona","RB","Gary Brightwell"
53629,"5-11",178,NA,"Kentucky","CB","Brandin Echols"
53631,"5-11",216,NA,"Michigan","RB","Chris Evans"
53633,"5-10",190,NA,"South Carolina","WR","Shi Smith"
53635,"6-7",305,NA,"Kentucky","T","Landon Young"
53638,"6-2",220,NA,"Georgia Tech","WR","Jalen Camp"
53639,"6-3",265,NA,"Duke","OLB","Victor Dimukeje"
53640,"5-9",185,NA,"UCLA","RB","Demetric Felton"
53641,"6-1",195,NA,"Pittsburgh","SS","Damar Hamlin"
53642,"5-11",197,NA,"Wisconsin","CB","Rachad Wildgoose"
53643,"6-5",312,NA,"Wisconsin","G","Cole Van Lanen"
53645,"6-3",232,NA,"Miami","OLB","Quincy Roche"
53646,"5-9",212,NA,"Virginia Tech","RB","Khalil Herbert"
53647,"6-3",235,NA,"Texas","QB","Sam Ehlinger"
53649,"6-1",224,NA,"Boston College","ILB","Isaiah McDuffie"
53655,"6-6",325,NA,"Tennessee","G","Trey Smith"
53656,"6-4",205,NA,"South Carolina","SS","Israel Mukuamu"
53658,"6-5",205,NA,"Charleston, W. Va.","WR","Mike Strachan"
53661,"6-5",280,NA,"Kentucky","DT","Phil Hoskins"
53662,"5-10",205,NA,"Maryland","RB","Jake Funk"
53663,"6-2",251,NA,"Tulane","ILB","Patrick Johnson"
53665,"6-5",315,NA,"Texas Tech","G","Jack Anderson"
53667,"6-6",330,NA,"Nebraska","G","Matt Farniok"
53668,"6-4",257,NA,"Ohio State","OLB","Jonathon Cooper"
53669,"6-4",248,NA,"Baylor","DE","William Bradley-King"
53674,"6-0",180,NA,"Oklahoma","FS","Tre Norwood"
53675,"6-3",252,NA,"Penn State","DE","Shaka Toney"
53677,"6-6",306,NA,"Penn State","G","Will Fries"
53678,"6-3",220,NA,"Notre Dame","WR","Ben Skowronek"
53679,"6-4",340,NA,"Brigham Young","NT","Khyiris Tonga"
53685,"5-11",215,NA,"Mississippi State","RB","Kylin Hill"
53687,"6-1",190,NA,"Brigham Young","WR","Dax Milne"
53703,"6-0",220,NA,"Duke","RB","Deon Jackson"
53707,"6-1",202,NA,"Southern Mississippi","WR","Tim Jones"
53712,"6-2",282,NA,"Rutgers","DT","Michael Dwumfour"
53715,"6-4",240,NA,"Mississippi","TE","Kenny Yeboah"
53716,"6-2",225,NA,"Illinois","OLB","Milo Eifler"
53727,"6-9",310,NA,"Duke","T","Devery Hamilton"
53732,"5-9",205,NA,"Pittsburgh","WR","D.J. Turner"
53739,"6-5",215,NA,"Minn. State-Mankato","TE","Shane Zylstra"
53746,"6-0",220,NA,"Alabama-Birmingham","RB","Spencer Brown"
53819,"5-8",178,NA,"Texas Christian","FS","Ar'Darius Washington"
53854,"6-1",190,NA,"Notre Dame","CB","Nick McCloud"
53855,"6-4",251,NA,"Bowling Green","TE","Quintin Morris"
53861,"6-5",330,NA,"Middle Tennessee","G","Robert Jones"
53868,"6-6",315,NA,"Iowa","T","Alaric Jackson"
53883,"5-10",195,NA,"Nebraska","CB","Dicaprio Bootle"
53887,"6-3",277,NA,"Georgia","DE","Malik Herring"
53894,"6-5",311,NA,"Florida State","DT","Marvin Wilson"
53896,"6-0",244,NA,"Louisiana State","FB","Tory Carter"
53897,"6-5",244,NA,"Alabama","TE","Miller Forristall"
53900,"6-4",340,NA,"Michigan State","DT","Naquan Jones"
53932,"6-0",245,NA,"South Carolina","FB","Adam Prentice"
53941,"6-5",315,NA,"Buffalo","T","Kayode Awosika"
53946,"6-4",260,NA,"Nebraska","TE","Jack Stoll"
53953,"5-11",198,NA,"Arkansas","CB","Jerry Jacobs"
53957,"5-11",178,NA,"Kansas State","CB","A.J. Parker"
53959,"6-4",255,NA,"Notre Dame","TE","Brock Wright"
54003,"5-11",190,NA,"Tennessee","CB","Bryce Thompson"
54006,"6-6",330,NA,"California","T","Jake Curhan"
54038,"6-6",245,NA,"Arkansas","TE","Feleipe Franks"
54042,"5-10",229,NA,"Ball State","RB","Caleb Huntley"
54044,"6-4",260,NA,"Mississippi State","OLB","Kobe Jones"
54428,"5-11",180,NA,"Florida International","WR","Maurice Alexander"
54466,"6-5",275,NA,"Georgia","OLB","Travon Walker"
54467,"6-6",265,NA,"Michigan","DE","Aidan Hutchinson"
54468,"6-1",195,NA,"Louisiana State","CB","Derek Stingley"
54469,"6-3",200,NA,"Cincinnati","CB","Ahmad Gardner"
54470,"6-5",250,NA,"Oregon","OLB","Kayvon Thibodeaux"
54471,"6-4",320,NA,"North Carolina State","T","Ikem Ekwonu"
54472,"6-7",360,NA,"Alabama","T","Evan Neal"
54473,"6-5",210,NA,"Southern California","WR","Drake London"
54474,"6-5",310,NA,"Mississippi State","T","Charles Cross"
54475,"6-0",192,NA,"Ohio State","WR","Garrett Wilson"
54476,"6-1",185,NA,"Ohio State","WR","Chris Olave"
54478,"6-6",340,NA,"Georgia","DT","Jordan Davis"
54479,"6-4",220,NA,"Notre Dame","FS","Kyle Hamilton"
54480,"6-4",325,NA,"Texas A&amp;M","G","Kenyon Green"
54481,"5-11",182,NA,"Penn State","WR","Jahan Dotson"
54482,"6-3",305,NA,"Boston College","G","Zion Johnson"
54483,"6-3",225,NA,"Arkansas","WR","Treylon Burks"
54485,"6-3",220,NA,"Pittsburgh","QB","Kenny Pickett"
54486,"5-11",195,NA,"Washington","CB","Trent McDuffie"
54487,"6-4",240,NA,"Georgia","ILB","Quay Walker"
54488,"6-2",196,NA,"Florida","CB","Kaiir Elam"
54489,"6-6",332,NA,"Tulsa","T","Tyler Smith"
54490,"6-3",290,NA,"Iowa","C","Tyler Linderbaum"
54491,"6-4",260,NA,"Florida State","DE","Jermaine Johnson"
54492,"6-3",235,NA,"Utah","ILB","Devin Lloyd"
54493,"6-3",315,NA,"Georgia","DT","Devonte Wyatt"
54494,"6-6",301,NA,"Chattanooga","G","Cole Strange"
54495,"6-4",275,NA,"Purdue","DE","George Karlaftis"
54496,"6-0",192,NA,"Michigan","FS","Dax Hill"
54497,"6-1",200,NA,"Georgia","FS","Lewis Cine"
54498,"6-6",275,NA,"Houston","DE","Logan Hall"
54499,"6-5",208,NA,"North Dakota State","WR","Christian Watson"
54500,"6-0",188,NA,"Auburn","CB","Roger McCreary"
54501,"6-1",220,NA,"Iowa State","RB","Breece Hall"
54502,"6-0",200,NA,"Baylor","FS","Jalen Pitre"
54503,"6-3",256,NA,"Penn State","OLB","Arnold Ebiketie"
54504,"6-0",195,NA,"Washington","CB","Kyler Gordon"
54505,"6-4",265,NA,"Minnesota","OLB","Boye Mafe"
54506,"5-10",210,NA,"Michigan State","RB","Kenneth Walker"
54508,"5-11",185,NA,"Kentucky","WR","Wan'Dale Robinson"
54511,"6-3",278,NA,"Kentucky","DT","Josh Paschal"
54512,"6-4",312,NA,"Alabama","DT","Phidarian Mathis"
54513,"6-1",202,NA,"Penn State","SS","Jaquan Brisker"
54514,"6-0",195,NA,"Tennessee","CB","Alontae Taylor"
54515,"6-3",180,NA,"Baylor","WR","Tyquan Thornton"
54516,"6-3",290,NA,"Nebraska","C","Cam Jurgens"
54517,"6-3",200,NA,"Georgia","WR","George Pickens"
54518,"6-3",213,NA,"Cincinnati","WR","Alec Pierce"
54519,"5-10",195,NA,"Western Michigan","WR","Skyy Moore"
54520,"6-3",245,NA,"Colorado State","TE","Trey McBride"
54521,"6-4",265,NA,"Mississippi","DE","Sam Williams"
54522,"6-5",310,NA,"Central Michigan","G","Luke Goedeke"
54523,"6-3",230,NA,"Montana State","ILB","Troy Andersen"
54524,"6-4",295,NA,"Louisiana State","G","Ed Ingram"
54525,"6-0",205,NA,"Nebraska","CB","Cam Taylor-Britt"
54526,"6-4",250,NA,"Southern California","DE","Drake Jackson"
54527,"6-1",210,NA,"Cincinnati","SS","Bryan Cook"
54528,"5-11",190,NA,"Georgia","RB","James Cook"
54529,"6-3",238,NA,"Oklahoma","OLB","Nik Bonitto"
54530,"6-6",300,NA,"Kentucky","C","Luke Fortner"
54531,"6-1",230,NA,"Oklahoma","ILB","Brian Asamoah"
54532,"6-4",325,NA,"North Carolina","G","Joshua Ezeudu"
54533,"6-2",200,NA,"Mississippi State","CB","Martin Emerson"
54534,"6-5",310,NA,"Ohio State","T","Nicholas Petit-Frere"
54535,"6-3",242,NA,"Wyoming","ILB","Chad Muma"
54536,"6-0",200,NA,"Tennessee","WR","Velus Jones"
54537,"6-7",319,NA,"Washington State","T","Abraham Lucas"
54538,"6-7",265,NA,"Virginia","TE","Jelani Woods"
54540,"6-2",232,NA,"Alabama","ILB","Christian Harris"
54541,"6-4",336,NA,"Connecticut","DT","Travis Jones"
54542,"6-7",305,NA,"Central Michigan","T","Bernhard Raimann"
54543,"6-7",270,NA,"Alabama-Birmingham","DE","Alex Wright"
54545,"6-4",250,NA,"UCLA","TE","Greg Dulcich"
54546,"6-2",170,NA,"Louisiana State","CB","Cordale Flott"
54547,"6-4",240,NA,"Western Kentucky","OLB","DeAngelo Malone"
54548,"6-0",225,NA,"Georgia","ILB","Nakobe Dean"
54549,"6-4",290,NA,"Texas A&amp;M","DE","DeMarvin Leal"
54550,"5-8",185,NA,"Houston","CB","Marcus Jones"
54551,"6-1",215,NA,"Liberty","QB","Malik Willis"
54552,"6-5",270,NA,"San Diego State","OLB","Cameron Thomas"
54553,"6-3",195,NA,"South Alabama","WR","Jalen Tolbert"
54554,"6-1",222,NA,"Baylor","OLB","Terrel Bernard"
54555,"6-3",285,NA,"Memphis","G","Dylan Parham"
54556,"6-2",210,NA,"Arizona State","RB","Rachaad White"
54558,"6-1",223,NA,"Louisiana State","RB","Tyrion Davis-Price"
54560,"6-4",290,NA,"Florida","DT","Zach Carter"
54561,"6-1",215,NA,"Maryland","SS","Nick Cross"
54562,"6-1",200,NA,"Illinois","SS","Kerby Joseph"
54563,"6-1",228,NA,"Alabama","RB","Brian Robinson"
54564,"6-2",205,NA,"Purdue","WR","David Bell"
54565,"6-5",240,NA,"Cincinnati","OLB","Myjai Sanders"
54566,"6-5",250,NA,"Ohio State","TE","Jeremy Ruckert"
54567,"6-2",230,NA,"Georgia","ILB","Channing Tindall"
54568,"6-2",261,NA,"Wisconsin","OLB","Leo Chenal"
54570,"6-2",199,NA,"Southern Methodist","WR","Danny Gray"
54571,"6-5",250,NA,"Washington","TE","Cade Otton"
54572,"5-10",215,NA,"Florida","RB","Dameon Pierce"
54573,"6-3",290,NA,"Oklahoma","DT","Perrion Winfrey"
54574,"6-1",198,NA,"Cincinnati","CB","Coby Bryant"
54575,"6-9",380,NA,"Minnesota","T","Daniel Faalele"
54576,"6-6",299,NA,"Louisiana-Lafayette","T","Max Mitchell"
54577,"6-6",255,NA,"San Diego State","TE","Daniel Bellinger"
54578,"6-0",191,NA,"Louisiana-Lafayette","FS","Percy Butler"
54579,"6-1",205,NA,"Iowa","FS","Dane Belton"
54580,"5-11",195,NA,"Pittsburgh","CB","Damarri Mathis"
54581,"6-5",285,NA,"Iowa State","DE","Eyioma Uwazurike"
54582,"6-5",270,NA,"Texas A&amp;M","DE","Micheal Clemons"
54583,"6-2",193,NA,"Missouri","CB","Akayleb Evans"
54584,"6-1",192,NA,"Alabama","CB","Jalyn Armour-Davis"
54585,"6-3",241,NA,"Penn State","ILB","Brandon Smith"
54586,"5-11",170,NA,"Arizona State","CB","Jack Jones"
54587,"6-0",215,NA,"Georgia","RB","Zamir White"
54588,"6-1",215,NA,"Texas A&amp;M","RB","Isaiah Spiller"
54591,"6-4",325,NA,"Louisiana State","DT","Neil Farrell"
54592,"5-11",205,NA,"South Dakota State","RB","Pierre Strong"
54594,"6-5",250,NA,"Wisconsin","TE","Jake Ferguson"
54596,"6-1",220,NA,"Michigan","RB","Hassan Haskins"
54597,"6-2",200,NA,"Nevada","WR","Romeo Doubs"
54599,"6-5",295,NA,"Texas-San Antonio","G","Spencer Burford"
